Date,KTTA_Close,KTTA_Volume,Title,Summary,Sentiment,Date Published
2024-06-17 04:00:00,5.110000133514404,7600,"Pasithea Therapeutics Announces the First Cohort has Completed the Initial Dosing in its Phase 1 Trial Evaluating PAS-004 in RAS, NF1 and RAF Mutated Cancers","Pasithea Tx (Nasdaq: KTTA) Phase 1 trial on PAS-004 for RAS, NF1, and RAF mutated cancers completes initial dosing, with safety data expected in 2H 2024.",-0.05,2024-04-24 11:59:00
2024-06-14 04:00:00,5.260000228881836,3600,"Pasithea Therapeutics Announces the First Cohort has Completed the Initial Dosing in its Phase 1 Trial Evaluating PAS-004 in RAS, NF1 and RAF Mutated Cancers","Pasithea Tx (Nasdaq: KTTA) Phase 1 trial on PAS-004 for RAS, NF1, and RAF mutated cancers completes initial dosing, with safety data expected in 2H 2024.",-0.05,2024-04-24 11:59:00
2024-06-13 04:00:00,5.698999881744385,9700,"Pasithea Therapeutics Announces the First Cohort has Completed the Initial Dosing in its Phase 1 Trial Evaluating PAS-004 in RAS, NF1 and RAF Mutated Cancers","Pasithea Tx (Nasdaq: KTTA) Phase 1 trial on PAS-004 for RAS, NF1, and RAF mutated cancers completes initial dosing, with safety data expected in 2H 2024.",-0.05,2024-04-24 11:59:00
2024-06-12 04:00:00,5.776999950408936,30700,"Pasithea Therapeutics Announces the First Cohort has Completed the Initial Dosing in its Phase 1 Trial Evaluating PAS-004 in RAS, NF1 and RAF Mutated Cancers","Pasithea Tx (Nasdaq: KTTA) Phase 1 trial on PAS-004 for RAS, NF1, and RAF mutated cancers completes initial dosing, with safety data expected in 2H 2024.",-0.05,2024-04-24 11:59:00
2024-06-11 04:00:00,5.570000171661377,45500,"Pasithea Therapeutics Announces the First Cohort has Completed the Initial Dosing in its Phase 1 Trial Evaluating PAS-004 in RAS, NF1 and RAF Mutated Cancers","Pasithea Tx (Nasdaq: KTTA) Phase 1 trial on PAS-004 for RAS, NF1, and RAF mutated cancers completes initial dosing, with safety data expected in 2H 2024.",-0.05,2024-04-24 11:59:00
2024-06-10 04:00:00,5.599999904632568,900,"Pasithea Therapeutics Announces the First Cohort has Completed the Initial Dosing in its Phase 1 Trial Evaluating PAS-004 in RAS, NF1 and RAF Mutated Cancers","Pasithea Tx (Nasdaq: KTTA) Phase 1 trial on PAS-004 for RAS, NF1, and RAF mutated cancers completes initial dosing, with safety data expected in 2H 2024.",-0.05,2024-04-24 11:59:00
2024-06-07 04:00:00,5.599999904632568,700,"Pasithea Therapeutics Announces the First Cohort has Completed the Initial Dosing in its Phase 1 Trial Evaluating PAS-004 in RAS, NF1 and RAF Mutated Cancers","Pasithea Tx (Nasdaq: KTTA) Phase 1 trial on PAS-004 for RAS, NF1, and RAF mutated cancers completes initial dosing, with safety data expected in 2H 2024.",-0.05,2024-04-24 11:59:00
2024-06-06 04:00:00,5.690000057220459,400,"Pasithea Therapeutics Announces the First Cohort has Completed the Initial Dosing in its Phase 1 Trial Evaluating PAS-004 in RAS, NF1 and RAF Mutated Cancers","Pasithea Tx (Nasdaq: KTTA) Phase 1 trial on PAS-004 for RAS, NF1, and RAF mutated cancers completes initial dosing, with safety data expected in 2H 2024.",-0.05,2024-04-24 11:59:00
2024-06-05 04:00:00,5.690000057220459,900,"Pasithea Therapeutics Announces the First Cohort has Completed the Initial Dosing in its Phase 1 Trial Evaluating PAS-004 in RAS, NF1 and RAF Mutated Cancers","Pasithea Tx (Nasdaq: KTTA) Phase 1 trial on PAS-004 for RAS, NF1, and RAF mutated cancers completes initial dosing, with safety data expected in 2H 2024.",-0.05,2024-04-24 11:59:00
2024-06-04 04:00:00,5.605000019073486,500,"Pasithea Therapeutics Announces the First Cohort has Completed the Initial Dosing in its Phase 1 Trial Evaluating PAS-004 in RAS, NF1 and RAF Mutated Cancers","Pasithea Tx (Nasdaq: KTTA) Phase 1 trial on PAS-004 for RAS, NF1, and RAF mutated cancers completes initial dosing, with safety data expected in 2H 2024.",-0.05,2024-04-24 11:59:00
2024-06-03 04:00:00,5.710000038146973,7000,"Pasithea Therapeutics Announces the First Cohort has Completed the Initial Dosing in its Phase 1 Trial Evaluating PAS-004 in RAS, NF1 and RAF Mutated Cancers","Pasithea Tx (Nasdaq: KTTA) Phase 1 trial on PAS-004 for RAS, NF1, and RAF mutated cancers completes initial dosing, with safety data expected in 2H 2024.",-0.05,2024-04-24 11:59:00
2024-05-31 04:00:00,5.460000038146973,700,"Pasithea Therapeutics Announces the First Cohort has Completed the Initial Dosing in its Phase 1 Trial Evaluating PAS-004 in RAS, NF1 and RAF Mutated Cancers","Pasithea Tx (Nasdaq: KTTA) Phase 1 trial on PAS-004 for RAS, NF1, and RAF mutated cancers completes initial dosing, with safety data expected in 2H 2024.",-0.05,2024-04-24 11:59:00
2024-05-30 04:00:00,5.849999904632568,300,"Pasithea Therapeutics Announces the First Cohort has Completed the Initial Dosing in its Phase 1 Trial Evaluating PAS-004 in RAS, NF1 and RAF Mutated Cancers","Pasithea Tx (Nasdaq: KTTA) Phase 1 trial on PAS-004 for RAS, NF1, and RAF mutated cancers completes initial dosing, with safety data expected in 2H 2024.",-0.05,2024-04-24 11:59:00
2024-05-29 04:00:00,5.849999904632568,3100,"Pasithea Therapeutics Announces the First Cohort has Completed the Initial Dosing in its Phase 1 Trial Evaluating PAS-004 in RAS, NF1 and RAF Mutated Cancers","Pasithea Tx (Nasdaq: KTTA) Phase 1 trial on PAS-004 for RAS, NF1, and RAF mutated cancers completes initial dosing, with safety data expected in 2H 2024.",-0.05,2024-04-24 11:59:00
2024-05-28 04:00:00,6.300000190734863,2300,"Pasithea Therapeutics Announces the First Cohort has Completed the Initial Dosing in its Phase 1 Trial Evaluating PAS-004 in RAS, NF1 and RAF Mutated Cancers","Pasithea Tx (Nasdaq: KTTA) Phase 1 trial on PAS-004 for RAS, NF1, and RAF mutated cancers completes initial dosing, with safety data expected in 2H 2024.",-0.05,2024-04-24 11:59:00
2024-05-24 04:00:00,6.400000095367432,2500,"Pasithea Therapeutics Announces the First Cohort has Completed the Initial Dosing in its Phase 1 Trial Evaluating PAS-004 in RAS, NF1 and RAF Mutated Cancers","Pasithea Tx (Nasdaq: KTTA) Phase 1 trial on PAS-004 for RAS, NF1, and RAF mutated cancers completes initial dosing, with safety data expected in 2H 2024.",-0.05,2024-04-24 11:59:00
2024-05-23 04:00:00,6.550000190734863,1500,"Pasithea Therapeutics Announces the First Cohort has Completed the Initial Dosing in its Phase 1 Trial Evaluating PAS-004 in RAS, NF1 and RAF Mutated Cancers","Pasithea Tx (Nasdaq: KTTA) Phase 1 trial on PAS-004 for RAS, NF1, and RAF mutated cancers completes initial dosing, with safety data expected in 2H 2024.",-0.05,2024-04-24 11:59:00
2024-05-22 04:00:00,6.5980000495910645,300,"Pasithea Therapeutics Announces the First Cohort has Completed the Initial Dosing in its Phase 1 Trial Evaluating PAS-004 in RAS, NF1 and RAF Mutated Cancers","Pasithea Tx (Nasdaq: KTTA) Phase 1 trial on PAS-004 for RAS, NF1, and RAF mutated cancers completes initial dosing, with safety data expected in 2H 2024.",-0.05,2024-04-24 11:59:00
2024-05-21 04:00:00,6.604000091552734,700,"Pasithea Therapeutics Announces the First Cohort has Completed the Initial Dosing in its Phase 1 Trial Evaluating PAS-004 in RAS, NF1 and RAF Mutated Cancers","Pasithea Tx (Nasdaq: KTTA) Phase 1 trial on PAS-004 for RAS, NF1, and RAF mutated cancers completes initial dosing, with safety data expected in 2H 2024.",-0.05,2024-04-24 11:59:00
2024-05-20 04:00:00,6.650000095367432,600,"Pasithea Therapeutics Announces the First Cohort has Completed the Initial Dosing in its Phase 1 Trial Evaluating PAS-004 in RAS, NF1 and RAF Mutated Cancers","Pasithea Tx (Nasdaq: KTTA) Phase 1 trial on PAS-004 for RAS, NF1, and RAF mutated cancers completes initial dosing, with safety data expected in 2H 2024.",-0.05,2024-04-24 11:59:00
2024-05-17 04:00:00,6.599999904632568,400,"Pasithea Therapeutics Announces the First Cohort has Completed the Initial Dosing in its Phase 1 Trial Evaluating PAS-004 in RAS, NF1 and RAF Mutated Cancers","Pasithea Tx (Nasdaq: KTTA) Phase 1 trial on PAS-004 for RAS, NF1, and RAF mutated cancers completes initial dosing, with safety data expected in 2H 2024.",-0.05,2024-04-24 11:59:00
2024-05-16 04:00:00,6.5,2600,"Pasithea Therapeutics Announces the First Cohort has Completed the Initial Dosing in its Phase 1 Trial Evaluating PAS-004 in RAS, NF1 and RAF Mutated Cancers","Pasithea Tx (Nasdaq: KTTA) Phase 1 trial on PAS-004 for RAS, NF1, and RAF mutated cancers completes initial dosing, with safety data expected in 2H 2024.",-0.05,2024-04-24 11:59:00
2024-05-15 04:00:00,6.650000095367432,1400,"Pasithea Therapeutics Announces the First Cohort has Completed the Initial Dosing in its Phase 1 Trial Evaluating PAS-004 in RAS, NF1 and RAF Mutated Cancers","Pasithea Tx (Nasdaq: KTTA) Phase 1 trial on PAS-004 for RAS, NF1, and RAF mutated cancers completes initial dosing, with safety data expected in 2H 2024.",-0.05,2024-04-24 11:59:00
2024-05-14 04:00:00,6.650000095367432,2700,"Pasithea Therapeutics Announces the First Cohort has Completed the Initial Dosing in its Phase 1 Trial Evaluating PAS-004 in RAS, NF1 and RAF Mutated Cancers","Pasithea Tx (Nasdaq: KTTA) Phase 1 trial on PAS-004 for RAS, NF1, and RAF mutated cancers completes initial dosing, with safety data expected in 2H 2024.",-0.05,2024-04-24 11:59:00
2024-05-13 04:00:00,6.949999809265137,1700,"Pasithea Therapeutics Announces the First Cohort has Completed the Initial Dosing in its Phase 1 Trial Evaluating PAS-004 in RAS, NF1 and RAF Mutated Cancers","Pasithea Tx (Nasdaq: KTTA) Phase 1 trial on PAS-004 for RAS, NF1, and RAF mutated cancers completes initial dosing, with safety data expected in 2H 2024.",-0.05,2024-04-24 11:59:00
2024-05-10 04:00:00,7.679999828338623,300,"Pasithea Therapeutics Announces the First Cohort has Completed the Initial Dosing in its Phase 1 Trial Evaluating PAS-004 in RAS, NF1 and RAF Mutated Cancers","Pasithea Tx (Nasdaq: KTTA) Phase 1 trial on PAS-004 for RAS, NF1, and RAF mutated cancers completes initial dosing, with safety data expected in 2H 2024.",-0.05,2024-04-24 11:59:00
2024-05-09 04:00:00,7.679999828338623,300,"Pasithea Therapeutics Announces the First Cohort has Completed the Initial Dosing in its Phase 1 Trial Evaluating PAS-004 in RAS, NF1 and RAF Mutated Cancers","Pasithea Tx (Nasdaq: KTTA) Phase 1 trial on PAS-004 for RAS, NF1, and RAF mutated cancers completes initial dosing, with safety data expected in 2H 2024.",-0.05,2024-04-24 11:59:00
2024-05-08 04:00:00,7.050000190734863,800,"Pasithea Therapeutics Announces the First Cohort has Completed the Initial Dosing in its Phase 1 Trial Evaluating PAS-004 in RAS, NF1 and RAF Mutated Cancers","Pasithea Tx (Nasdaq: KTTA) Phase 1 trial on PAS-004 for RAS, NF1, and RAF mutated cancers completes initial dosing, with safety data expected in 2H 2024.",-0.05,2024-04-24 11:59:00
2024-05-07 04:00:00,7.110000133514404,400,"Pasithea Therapeutics Announces the First Cohort has Completed the Initial Dosing in its Phase 1 Trial Evaluating PAS-004 in RAS, NF1 and RAF Mutated Cancers","Pasithea Tx (Nasdaq: KTTA) Phase 1 trial on PAS-004 for RAS, NF1, and RAF mutated cancers completes initial dosing, with safety data expected in 2H 2024.",-0.05,2024-04-24 11:59:00
2024-05-06 04:00:00,7.130000114440918,3200,"Pasithea Therapeutics Announces the First Cohort has Completed the Initial Dosing in its Phase 1 Trial Evaluating PAS-004 in RAS, NF1 and RAF Mutated Cancers","Pasithea Tx (Nasdaq: KTTA) Phase 1 trial on PAS-004 for RAS, NF1, and RAF mutated cancers completes initial dosing, with safety data expected in 2H 2024.",-0.05,2024-04-24 11:59:00
2024-05-03 04:00:00,6.920000076293945,0,"Pasithea Therapeutics Announces the First Cohort has Completed the Initial Dosing in its Phase 1 Trial Evaluating PAS-004 in RAS, NF1 and RAF Mutated Cancers","Pasithea Tx (Nasdaq: KTTA) Phase 1 trial on PAS-004 for RAS, NF1, and RAF mutated cancers completes initial dosing, with safety data expected in 2H 2024.",-0.05,2024-04-24 11:59:00
2024-05-02 04:00:00,6.920000076293945,400,"Pasithea Therapeutics Announces the First Cohort has Completed the Initial Dosing in its Phase 1 Trial Evaluating PAS-004 in RAS, NF1 and RAF Mutated Cancers","Pasithea Tx (Nasdaq: KTTA) Phase 1 trial on PAS-004 for RAS, NF1, and RAF mutated cancers completes initial dosing, with safety data expected in 2H 2024.",-0.05,2024-04-24 11:59:00
2024-05-01 04:00:00,6.920000076293945,0,"Pasithea Therapeutics Announces the First Cohort has Completed the Initial Dosing in its Phase 1 Trial Evaluating PAS-004 in RAS, NF1 and RAF Mutated Cancers","Pasithea Tx (Nasdaq: KTTA) Phase 1 trial on PAS-004 for RAS, NF1, and RAF mutated cancers completes initial dosing, with safety data expected in 2H 2024.",-0.05,2024-04-24 11:59:00
2024-04-30 04:00:00,6.920000076293945,300,"Pasithea Therapeutics Announces the First Cohort has Completed the Initial Dosing in its Phase 1 Trial Evaluating PAS-004 in RAS, NF1 and RAF Mutated Cancers","Pasithea Tx (Nasdaq: KTTA) Phase 1 trial on PAS-004 for RAS, NF1, and RAF mutated cancers completes initial dosing, with safety data expected in 2H 2024.",-0.05,2024-04-24 11:59:00
2024-04-29 04:00:00,6.920000076293945,1500,"Pasithea Therapeutics Announces the First Cohort has Completed the Initial Dosing in its Phase 1 Trial Evaluating PAS-004 in RAS, NF1 and RAF Mutated Cancers","Pasithea Tx (Nasdaq: KTTA) Phase 1 trial on PAS-004 for RAS, NF1, and RAF mutated cancers completes initial dosing, with safety data expected in 2H 2024.",-0.05,2024-04-24 11:59:00
2024-04-26 04:00:00,7.239999771118164,0,"Pasithea Therapeutics Announces the First Cohort has Completed the Initial Dosing in its Phase 1 Trial Evaluating PAS-004 in RAS, NF1 and RAF Mutated Cancers","Pasithea Tx (Nasdaq: KTTA) Phase 1 trial on PAS-004 for RAS, NF1, and RAF mutated cancers completes initial dosing, with safety data expected in 2H 2024.",-0.05,2024-04-24 11:59:00
2024-04-25 04:00:00,7.239999771118164,300,"Pasithea Therapeutics Announces the First Cohort has Completed the Initial Dosing in its Phase 1 Trial Evaluating PAS-004 in RAS, NF1 and RAF Mutated Cancers","Pasithea Tx (Nasdaq: KTTA) Phase 1 trial on PAS-004 for RAS, NF1, and RAF mutated cancers completes initial dosing, with safety data expected in 2H 2024.",-0.05,2024-04-24 11:59:00
2024-04-24 04:00:00,6.949999809265137,900,'Star Trek' And 'Captain Marvel' Actor Kenneth Mitchell Dies At 49,"Canadian actor Kenneth Mitchell, known for his roles in the popular series ""Star Trek: Discovery"" and Marvel's ""Captain Marvel,"" has passed away at the age of 49 after a long battle with Amyotrophic lateral sclerosis ( ALS ) .",-0.0035714285714285904,2024-02-26 08:09:49
2024-04-23 04:00:00,7.090000152587891,700,'Star Trek' And 'Captain Marvel' Actor Kenneth Mitchell Dies At 49,"Canadian actor Kenneth Mitchell, known for his roles in the popular series ""Star Trek: Discovery"" and Marvel's ""Captain Marvel,"" has passed away at the age of 49 after a long battle with Amyotrophic lateral sclerosis ( ALS ) .",0.04285714285714283,2024-02-26 08:09:49
2024-04-22 04:00:00,6.760000228881836,2300,'Star Trek' And 'Captain Marvel' Actor Kenneth Mitchell Dies At 49,"Canadian actor Kenneth Mitchell, known for his roles in the popular series ""Star Trek: Discovery"" and Marvel's ""Captain Marvel,"" has passed away at the age of 49 after a long battle with Amyotrophic lateral sclerosis ( ALS ) .",0.08928571428571426,2024-02-26 08:09:49
2024-04-19 04:00:00,7.110000133514404,500,'Star Trek' And 'Captain Marvel' Actor Kenneth Mitchell Dies At 49,"Canadian actor Kenneth Mitchell, known for his roles in the popular series ""Star Trek: Discovery"" and Marvel's ""Captain Marvel,"" has passed away at the age of 49 after a long battle with Amyotrophic lateral sclerosis ( ALS ) .",0.13571428571428568,2024-02-26 08:09:49
2024-04-18 04:00:00,7.150000095367432,700,'Star Trek' And 'Captain Marvel' Actor Kenneth Mitchell Dies At 49,"Canadian actor Kenneth Mitchell, known for his roles in the popular series ""Star Trek: Discovery"" and Marvel's ""Captain Marvel,"" has passed away at the age of 49 after a long battle with Amyotrophic lateral sclerosis ( ALS ) .",0.18214285714285708,2024-02-26 08:09:49
2024-04-17 04:00:00,7.150000095367432,300,'Star Trek' And 'Captain Marvel' Actor Kenneth Mitchell Dies At 49,"Canadian actor Kenneth Mitchell, known for his roles in the popular series ""Star Trek: Discovery"" and Marvel's ""Captain Marvel,"" has passed away at the age of 49 after a long battle with Amyotrophic lateral sclerosis ( ALS ) .",0.22857142857142848,2024-02-26 08:09:49
2024-04-16 04:00:00,7.25,700,'Star Trek' And 'Captain Marvel' Actor Kenneth Mitchell Dies At 49,"Canadian actor Kenneth Mitchell, known for his roles in the popular series ""Star Trek: Discovery"" and Marvel's ""Captain Marvel,"" has passed away at the age of 49 after a long battle with Amyotrophic lateral sclerosis ( ALS ) .",0.2749999999999999,2024-02-26 08:09:49
2024-04-15 04:00:00,7.150000095367432,1600,'Star Trek' And 'Captain Marvel' Actor Kenneth Mitchell Dies At 49,"Canadian actor Kenneth Mitchell, known for his roles in the popular series ""Star Trek: Discovery"" and Marvel's ""Captain Marvel,"" has passed away at the age of 49 after a long battle with Amyotrophic lateral sclerosis ( ALS ) .",0.2749999999999999,2024-02-26 08:09:49
2024-04-12 04:00:00,7.460000038146973,1800,'Star Trek' And 'Captain Marvel' Actor Kenneth Mitchell Dies At 49,"Canadian actor Kenneth Mitchell, known for his roles in the popular series ""Star Trek: Discovery"" and Marvel's ""Captain Marvel,"" has passed away at the age of 49 after a long battle with Amyotrophic lateral sclerosis ( ALS ) .",0.2749999999999999,2024-02-26 08:09:49
2024-04-11 04:00:00,7.650000095367432,3600,'Star Trek' And 'Captain Marvel' Actor Kenneth Mitchell Dies At 49,"Canadian actor Kenneth Mitchell, known for his roles in the popular series ""Star Trek: Discovery"" and Marvel's ""Captain Marvel,"" has passed away at the age of 49 after a long battle with Amyotrophic lateral sclerosis ( ALS ) .",0.2749999999999999,2024-02-26 08:09:49
2024-04-10 04:00:00,8.199999809265137,900,'Star Trek' And 'Captain Marvel' Actor Kenneth Mitchell Dies At 49,"Canadian actor Kenneth Mitchell, known for his roles in the popular series ""Star Trek: Discovery"" and Marvel's ""Captain Marvel,"" has passed away at the age of 49 after a long battle with Amyotrophic lateral sclerosis ( ALS ) .",0.2749999999999999,2024-02-26 08:09:49
2024-04-09 04:00:00,8.246000289916992,1600,'Star Trek' And 'Captain Marvel' Actor Kenneth Mitchell Dies At 49,"Canadian actor Kenneth Mitchell, known for his roles in the popular series ""Star Trek: Discovery"" and Marvel's ""Captain Marvel,"" has passed away at the age of 49 after a long battle with Amyotrophic lateral sclerosis ( ALS ) .",0.2749999999999999,2024-02-26 08:09:49
2024-04-08 04:00:00,8.449999809265137,3100,'Star Trek' And 'Captain Marvel' Actor Kenneth Mitchell Dies At 49,"Canadian actor Kenneth Mitchell, known for his roles in the popular series ""Star Trek: Discovery"" and Marvel's ""Captain Marvel,"" has passed away at the age of 49 after a long battle with Amyotrophic lateral sclerosis ( ALS ) .",0.2749999999999999,2024-02-26 08:09:49
2024-04-05 04:00:00,8.5,2800,'Star Trek' And 'Captain Marvel' Actor Kenneth Mitchell Dies At 49,"Canadian actor Kenneth Mitchell, known for his roles in the popular series ""Star Trek: Discovery"" and Marvel's ""Captain Marvel,"" has passed away at the age of 49 after a long battle with Amyotrophic lateral sclerosis ( ALS ) .",0.2749999999999999,2024-02-26 08:09:49
2024-04-04 04:00:00,8.75,14300,'Star Trek' And 'Captain Marvel' Actor Kenneth Mitchell Dies At 49,"Canadian actor Kenneth Mitchell, known for his roles in the popular series ""Star Trek: Discovery"" and Marvel's ""Captain Marvel,"" has passed away at the age of 49 after a long battle with Amyotrophic lateral sclerosis ( ALS ) .",0.2749999999999999,2024-02-26 08:09:49
2024-04-03 04:00:00,7.989999771118164,8800,'Star Trek' And 'Captain Marvel' Actor Kenneth Mitchell Dies At 49,"Canadian actor Kenneth Mitchell, known for his roles in the popular series ""Star Trek: Discovery"" and Marvel's ""Captain Marvel,"" has passed away at the age of 49 after a long battle with Amyotrophic lateral sclerosis ( ALS ) .",0.2749999999999999,2024-02-26 08:09:49
2024-04-02 04:00:00,7.229000091552734,7700,'Star Trek' And 'Captain Marvel' Actor Kenneth Mitchell Dies At 49,"Canadian actor Kenneth Mitchell, known for his roles in the popular series ""Star Trek: Discovery"" and Marvel's ""Captain Marvel,"" has passed away at the age of 49 after a long battle with Amyotrophic lateral sclerosis ( ALS ) .",0.2749999999999999,2024-02-26 08:09:49
2024-04-01 04:00:00,7.25,0,'Star Trek' And 'Captain Marvel' Actor Kenneth Mitchell Dies At 49,"Canadian actor Kenneth Mitchell, known for his roles in the popular series ""Star Trek: Discovery"" and Marvel's ""Captain Marvel,"" has passed away at the age of 49 after a long battle with Amyotrophic lateral sclerosis ( ALS ) .",0.2749999999999999,2024-02-26 08:09:49
2024-03-28 04:00:00,7.25,1700,'Star Trek' And 'Captain Marvel' Actor Kenneth Mitchell Dies At 49,"Canadian actor Kenneth Mitchell, known for his roles in the popular series ""Star Trek: Discovery"" and Marvel's ""Captain Marvel,"" has passed away at the age of 49 after a long battle with Amyotrophic lateral sclerosis ( ALS ) .",0.2749999999999999,2024-02-26 08:09:49
2024-03-27 04:00:00,7.150000095367432,1500,'Star Trek' And 'Captain Marvel' Actor Kenneth Mitchell Dies At 49,"Canadian actor Kenneth Mitchell, known for his roles in the popular series ""Star Trek: Discovery"" and Marvel's ""Captain Marvel,"" has passed away at the age of 49 after a long battle with Amyotrophic lateral sclerosis ( ALS ) .",0.2749999999999999,2024-02-26 08:09:49
2024-03-26 04:00:00,7.300000190734863,600,'Star Trek' And 'Captain Marvel' Actor Kenneth Mitchell Dies At 49,"Canadian actor Kenneth Mitchell, known for his roles in the popular series ""Star Trek: Discovery"" and Marvel's ""Captain Marvel,"" has passed away at the age of 49 after a long battle with Amyotrophic lateral sclerosis ( ALS ) .",0.2749999999999999,2024-02-26 08:09:49
2024-03-25 04:00:00,7.13100004196167,800,'Star Trek' And 'Captain Marvel' Actor Kenneth Mitchell Dies At 49,"Canadian actor Kenneth Mitchell, known for his roles in the popular series ""Star Trek: Discovery"" and Marvel's ""Captain Marvel,"" has passed away at the age of 49 after a long battle with Amyotrophic lateral sclerosis ( ALS ) .",0.2749999999999999,2024-02-26 08:09:49
2024-03-22 04:00:00,6.702000141143799,900,'Star Trek' And 'Captain Marvel' Actor Kenneth Mitchell Dies At 49,"Canadian actor Kenneth Mitchell, known for his roles in the popular series ""Star Trek: Discovery"" and Marvel's ""Captain Marvel,"" has passed away at the age of 49 after a long battle with Amyotrophic lateral sclerosis ( ALS ) .",0.2749999999999999,2024-02-26 08:09:49
2024-03-21 04:00:00,7.171999931335449,1200,'Star Trek' And 'Captain Marvel' Actor Kenneth Mitchell Dies At 49,"Canadian actor Kenneth Mitchell, known for his roles in the popular series ""Star Trek: Discovery"" and Marvel's ""Captain Marvel,"" has passed away at the age of 49 after a long battle with Amyotrophic lateral sclerosis ( ALS ) .",0.2749999999999999,2024-02-26 08:09:49
2024-03-20 04:00:00,6.800000190734863,600,'Star Trek' And 'Captain Marvel' Actor Kenneth Mitchell Dies At 49,"Canadian actor Kenneth Mitchell, known for his roles in the popular series ""Star Trek: Discovery"" and Marvel's ""Captain Marvel,"" has passed away at the age of 49 after a long battle with Amyotrophic lateral sclerosis ( ALS ) .",0.2749999999999999,2024-02-26 08:09:49
2024-03-19 04:00:00,6.820000171661377,800,'Star Trek' And 'Captain Marvel' Actor Kenneth Mitchell Dies At 49,"Canadian actor Kenneth Mitchell, known for his roles in the popular series ""Star Trek: Discovery"" and Marvel's ""Captain Marvel,"" has passed away at the age of 49 after a long battle with Amyotrophic lateral sclerosis ( ALS ) .",0.2749999999999999,2024-02-26 08:09:49
2024-03-18 04:00:00,7.114999771118164,1100,'Star Trek' And 'Captain Marvel' Actor Kenneth Mitchell Dies At 49,"Canadian actor Kenneth Mitchell, known for his roles in the popular series ""Star Trek: Discovery"" and Marvel's ""Captain Marvel,"" has passed away at the age of 49 after a long battle with Amyotrophic lateral sclerosis ( ALS ) .",0.2749999999999999,2024-02-26 08:09:49
2024-03-15 04:00:00,6.9730000495910645,900,'Star Trek' And 'Captain Marvel' Actor Kenneth Mitchell Dies At 49,"Canadian actor Kenneth Mitchell, known for his roles in the popular series ""Star Trek: Discovery"" and Marvel's ""Captain Marvel,"" has passed away at the age of 49 after a long battle with Amyotrophic lateral sclerosis ( ALS ) .",0.2749999999999999,2024-02-26 08:09:49
2024-03-14 04:00:00,7.199999809265137,1200,'Star Trek' And 'Captain Marvel' Actor Kenneth Mitchell Dies At 49,"Canadian actor Kenneth Mitchell, known for his roles in the popular series ""Star Trek: Discovery"" and Marvel's ""Captain Marvel,"" has passed away at the age of 49 after a long battle with Amyotrophic lateral sclerosis ( ALS ) .",0.2749999999999999,2024-02-26 08:09:49
2024-03-13 04:00:00,7.275000095367432,2500,'Star Trek' And 'Captain Marvel' Actor Kenneth Mitchell Dies At 49,"Canadian actor Kenneth Mitchell, known for his roles in the popular series ""Star Trek: Discovery"" and Marvel's ""Captain Marvel,"" has passed away at the age of 49 after a long battle with Amyotrophic lateral sclerosis ( ALS ) .",0.2749999999999999,2024-02-26 08:09:49
2024-03-12 04:00:00,7.224999904632568,1000,'Star Trek' And 'Captain Marvel' Actor Kenneth Mitchell Dies At 49,"Canadian actor Kenneth Mitchell, known for his roles in the popular series ""Star Trek: Discovery"" and Marvel's ""Captain Marvel,"" has passed away at the age of 49 after a long battle with Amyotrophic lateral sclerosis ( ALS ) .",0.2749999999999999,2024-02-26 08:09:49
2024-03-11 04:00:00,7.5,900,'Star Trek' And 'Captain Marvel' Actor Kenneth Mitchell Dies At 49,"Canadian actor Kenneth Mitchell, known for his roles in the popular series ""Star Trek: Discovery"" and Marvel's ""Captain Marvel,"" has passed away at the age of 49 after a long battle with Amyotrophic lateral sclerosis ( ALS ) .",0.2749999999999999,2024-02-26 08:09:49
2024-03-08 05:00:00,7.289000034332275,2500,'Star Trek' And 'Captain Marvel' Actor Kenneth Mitchell Dies At 49,"Canadian actor Kenneth Mitchell, known for his roles in the popular series ""Star Trek: Discovery"" and Marvel's ""Captain Marvel,"" has passed away at the age of 49 after a long battle with Amyotrophic lateral sclerosis ( ALS ) .",0.2749999999999999,2024-02-26 08:09:49
2024-03-07 05:00:00,7.199999809265137,1600,'Star Trek' And 'Captain Marvel' Actor Kenneth Mitchell Dies At 49,"Canadian actor Kenneth Mitchell, known for his roles in the popular series ""Star Trek: Discovery"" and Marvel's ""Captain Marvel,"" has passed away at the age of 49 after a long battle with Amyotrophic lateral sclerosis ( ALS ) .",0.2749999999999999,2024-02-26 08:09:49
2024-03-06 05:00:00,7.24399995803833,4500,'Star Trek' And 'Captain Marvel' Actor Kenneth Mitchell Dies At 49,"Canadian actor Kenneth Mitchell, known for his roles in the popular series ""Star Trek: Discovery"" and Marvel's ""Captain Marvel,"" has passed away at the age of 49 after a long battle with Amyotrophic lateral sclerosis ( ALS ) .",0.2749999999999999,2024-02-26 08:09:49
2024-03-05 05:00:00,7.139999866485596,4700,'Star Trek' And 'Captain Marvel' Actor Kenneth Mitchell Dies At 49,"Canadian actor Kenneth Mitchell, known for his roles in the popular series ""Star Trek: Discovery"" and Marvel's ""Captain Marvel,"" has passed away at the age of 49 after a long battle with Amyotrophic lateral sclerosis ( ALS ) .",0.2749999999999999,2024-02-26 08:09:49
